LGACODE,LGA,Year,Deaths,Population
LGA40250,Anangu Pitjantjatjara (AC),2013,20.999992,2732.9989
LGA40250,Anangu Pitjantjatjara (AC),2014,16.999993,2771.9989
LGA40310,Barossa (DC),2010,177.73062,22372.899
LGA40310,Barossa (DC),2011,158.51238,22557.53
LGA40310,Barossa (DC),2012,192.36513,22682.958
LGA40310,Barossa (DC),2013,185.91937,22796.221
LGA40310,Barossa (DC),2014,192.55879,22955.464
LGA40430,Barunga West (DC),2010,36.52065,2484.1047
LGA40430,Barunga West (DC),2011,26.112946,2488.9727
LGA40430,Barunga West (DC),2012,28.574346,2498.3807
LGA40430,Barunga West (DC),2013,26.327995,2499.5444
LGA40430,Barunga West (DC),2014,23.221446,2508.1971
LGA40520,Berri and Barmera (DC),2010,99.524582,10801.997
LGA40520,Berri and Barmera (DC),2011,101.58941,10736.365
LGA40520,Berri and Barmera (DC),2012,93.589412,10665.573
LGA40520,Berri and Barmera (DC),2013,112.57501,10605.689
LGA40520,Berri and Barmera (DC),2014,99.618225,10526.71
LGA40700,Burnside (C),2010,388,44091
LGA40700,Burnside (C),2011,377,44092
LGA40700,Burnside (C),2012,425,44310
LGA40700,Burnside (C),2013,325,44485
LGA40700,Burnside (C),2014,377,44732
LGA40910,Campbelltown (C),2010,406.83615,49545.619
LGA40910,Campbelltown (C),2011,384.49528,49785.85
LGA40910,Campbelltown (C),2012,405.26459,50436.528
LGA40910,Campbelltown (C),2013,397.19867,50874.848
LGA40910,Campbelltown (C),2014,419.24811,51335.251
LGA41010,Ceduna (DC),2010,27.632589,3597.7758
LGA41010,Ceduna (DC),2011,28.101971,3593.0718
LGA41010,Ceduna (DC),2012,37.806045,3663.235
LGA41010,Ceduna (DC),2013,29.632589,3692.286
LGA41010,Ceduna (DC),2014,28.632589,3718.8676
LGA41060,Charles Sturt (C),2010,930.77543,107642.72
LGA41060,Charles Sturt (C),2011,963.77133,108684.26
LGA41060,Charles Sturt (C),2012,983.5132,109908.43
LGA41060,Charles Sturt (C),2013,979.41322,111173.06
LGA41060,Charles Sturt (C),2014,991.00248,112681.82
LGA41140,Clare and Gilbert Valleys (DC),2010,97.970443,8751.8404
LGA41140,Clare and Gilbert Valleys (DC),2011,86.709576,8870.8425
LGA41140,Clare and Gilbert Valleys (DC),2012,85.814416,8917.0915
LGA41140,Clare and Gilbert Valleys (DC),2013,94.772809,8992.1019
LGA41140,Clare and Gilbert Valleys (DC),2014,87.697502,9029.2889
LGA41190,Cleve (DC),2010,19.620629,1783.4334
LGA41190,Cleve (DC),2011,11.036604,1763.8128
LGA41190,Cleve (DC),2012,23.299497,1760.5427
LGA41190,Cleve (DC),2013,17.576813,1759.7251
LGA41190,Cleve (DC),2014,12.671656,1757.2726
LGA41330,Coober Pedy (DC),2010,15,1781
LGA41330,Coober Pedy (DC),2011,15,1760
LGA41330,Coober Pedy (DC),2012,23,1780
LGA41330,Coober Pedy (DC),2013,16,1787
LGA41330,Coober Pedy (DC),2014,13,1810
LGA41560,Copper Coast (DC),2010,155.69704,13012.353
LGA41560,Copper Coast (DC),2011,145.7946,13126.508
LGA41560,Copper Coast (DC),2012,157.71246,13410.824
LGA41560,Copper Coast (DC),2013,139.84391,13671.189
LGA41560,Copper Coast (DC),2014,133.77811,13921.732
LGA41750,Elliston (DC),2010,10.205512,1081.7843
LGA41750,Elliston (DC),2011,12.524946,1068.7954
LGA41750,Elliston (DC),2012,9.277738,1066.0121
LGA41750,Elliston (DC),2013,6.4944166,1071.1149
LGA41750,Elliston (DC),2014,10.669399,1071.5787
LGA41830,Flinders Ranges (DC),2010,22.388118,1735.0791
LGA41830,Flinders Ranges (DC),2011,17.910494,1718.6612
LGA41830,Flinders Ranges (DC),2012,20.895577,1671.6461
LGA41830,Flinders Ranges (DC),2013,18.656765,1644.7804
LGA41830,Flinders Ranges (DC),2014,16.417953,1632.8401
LGA41960,Franklin Harbour (DC),2010,14.374094,1306.5453
LGA41960,Franklin Harbour (DC),2011,8.0854281,1292.1712
LGA41960,Franklin Harbour (DC),2012,17.069237,1289.7755
LGA41960,Franklin Harbour (DC),2013,12.876793,1289.1766
LGA41960,Franklin Harbour (DC),2014,9.2832693,1287.3798
LGA42030,Gawler (T),2010,171.20747,20829.65
LGA42030,Gawler (T),2011,181.414,20951.172
LGA42030,Gawler (T),2012,166.44784,21221.143
LGA42030,Gawler (T),2013,170.38495,21593.14
LGA42030,Gawler (T),2014,179.53995,22173.273
LGA42110,Goyder (DC),2010,39.74208,4239.4864
LGA42110,Goyder (DC),2011,30.800112,4224.5831
LGA42110,Goyder (DC),2012,39.74208,4236.5057
LGA42110,Goyder (DC),2013,39.74208,4236.5057
LGA42110,Goyder (DC),2014,37.754976,4240.4799
LGA42250,Grant (DC),2010,61.334178,7937.4347
LGA42250,Grant (DC),2011,38.903965,7956.0512
LGA42250,Grant (DC),2012,44.846546,8002.1833
LGA42250,Grant (DC),2013,51.317083,8040.8342
LGA42250,Grant (DC),2014,56.538494,8161.5567
LGA42600,Holdfast Bay (C),2010,371.43852,35955.033
LGA42600,Holdfast Bay (C),2011,396.74899,36117.229
LGA42600,Holdfast Bay (C),2012,397.12962,36476.514
LGA42600,Holdfast Bay (C),2013,350.57236,36702.481
LGA42600,Holdfast Bay (C),2014,390.54391,36985.993
LGA42750,Kangaroo Island (DC),2010,32,4501
LGA42750,Kangaroo Island (DC),2011,34,4522
LGA42750,Kangaroo Island (DC),2012,29,4535
LGA42750,Kangaroo Island (DC),2013,35,4551
LGA42750,Kangaroo Island (DC),2014,28,4582
LGA43080,Karoonda East Murray (DC),2010,7.2382517,1066.7621
LGA43080,Karoonda East Murray (DC),2011,12.499766,1051.234
LGA43080,Karoonda East Murray (DC),2012,8.3190276,1037.8672
LGA43080,Karoonda East Murray (DC),2013,12.869395,1029.5485
LGA43080,Karoonda East Murray (DC),2014,10.295652,1030.473
LGA43220,Kimba (DC),2010,12.279619,1116.1662
LGA43220,Kimba (DC),2011,6.9072858,1103.8866
LGA43220,Kimba (DC),2012,14.582048,1101.84
LGA43220,Kimba (DC),2013,11.000492,1101.3283
LGA43220,Kimba (DC),2014,7.9305874,1099.7934
LGA43360,Kingston (DC),2010,11.769698,2350.2229
LGA43360,Kingston (DC),2011,21.681023,2337.8337
LGA43360,Kingston (DC),2012,16.725361,2347.7451
LGA43360,Kingston (DC),2013,16.105903,2349.6034
LGA43360,Kingston (DC),2014,16.725361,2352.7007
LGA43650,Light (RegC),2010,82.06191,13781.452
LGA43650,Light (RegC),2011,68.073618,13987.298
LGA43650,Light (RegC),2012,83.187028,14260.899
LGA43650,Light (RegC),2013,100.69568,14447.639
LGA43650,Light (RegC),2014,100.90127,14695.262
LGA43710,Lower Eyre Peninsula (DC),2010,41.718924,4986.5242
LGA43710,Lower Eyre Peninsula (DC),2011,31.772361,5001.8918
LGA43710,Lower Eyre Peninsula (DC),2012,36.968149,5042.1263
LGA43710,Lower Eyre Peninsula (DC),2013,36.522502,5070.5581
LGA43710,Lower Eyre Peninsula (DC),2014,35.260917,5088.599
LGA43790,Loxton Waikerie (DC),2010,104.58616,11553.028
LGA43790,Loxton Waikerie (DC),2011,97.858033,11463.34
LGA43790,Loxton Waikerie (DC),2012,91.118181,11436.973
LGA43790,Loxton Waikerie (DC),2013,112.79025,11431.651
LGA43790,Loxton Waikerie (DC),2014,91.465571,11450.501
LGA43920,Mallala (DC),2010,35,8417
LGA43920,Mallala (DC),2011,46,8483
LGA43920,Mallala (DC),2012,38,8548
LGA43920,Mallala (DC),2013,38,8608
LGA43920,Mallala (DC),2014,34,8691
LGA44000,Maralinga Tjarutja (AC),2010,0.6877938,79.784081
LGA44000,Maralinga Tjarutja (AC),2011,0,77.032906
LGA44000,Maralinga Tjarutja (AC),2012,0,77.032906
LGA44000,Maralinga Tjarutja (AC),2013,1.3755876,77.032906
LGA44000,Maralinga Tjarutja (AC),2014,0,77.032906
LGA44060,Marion (C),2010,747.43378,85099.885
LGA44060,Marion (C),2011,689.55606,85716.738
LGA44060,Marion (C),2012,723.20192,86705.262
LGA44060,Marion (C),2013,677.55606,87549.202
LGA44060,Marion (C),2014,702.49619,88303.703
LGA44210,Mid Murray (DC),2010,69.338037,8240.6144
LGA44210,Mid Murray (DC),2011,81.764575,8230.0793
LGA44210,Mid Murray (DC),2012,73.664486,8214.7865
LGA44210,Mid Murray (DC),2013,70.521397,8225.9033
LGA44210,Mid Murray (DC),2014,80.45697,8280.4455
LGA44340,Mitcham (C),2010,448.25804,64872.319
LGA44340,Mitcham (C),2011,428.90322,64993.835
LGA44340,Mitcham (C),2012,433.90322,65369.383
LGA44340,Mitcham (C),2013,438.19354,65710.125
LGA44340,Mitcham (C),2014,509.6129,66172.77
LGA44550,Mount Barker (DC),2010,179.29446,29982.214
LGA44550,Mount Barker (DC),2011,164.03893,30350.904
LGA44550,Mount Barker (DC),2012,174.23279,30885.369
LGA44550,Mount Barker (DC),2013,176.98273,31293.398
LGA44550,Mount Barker (DC),2014,201.29025,31948.903
LGA44620,Mount Gambier (C),2010,178.28209,25643.514
LGA44620,Mount Gambier (C),2011,191.92613,25722.649
LGA44620,Mount Gambier (C),2012,201.93175,25909.118
LGA44620,Mount Gambier (C),2013,197.38374,26050.106
LGA44620,Mount Gambier (C),2014,220.1238,26210.196
LGA44830,Mount Remarkable (DC),2010,31.287208,2927.8963
LGA44830,Mount Remarkable (DC),2011,35.99599,2909.3103
LGA44830,Mount Remarkable (DC),2012,28.081937,2885.4667
LGA44830,Mount Remarkable (DC),2013,30.194195,2847.4967
LGA44830,Mount Remarkable (DC),2014,28.086547,2826.4894
LGA45040,Murray Bridge (RC),2010,153.50364,19766.288
LGA45040,Murray Bridge (RC),2011,153.62265,20143.849
LGA45040,Murray Bridge (RC),2012,172.5167,20350.227
LGA45040,Murray Bridge (RC),2013,180.19885,20585.18
LGA45040,Murray Bridge (RC),2014,169.3048,20741.18
LGA45090,Naracoorte and Lucindale (DC),2010,61,8314
LGA45090,Naracoorte and Lucindale (DC),2011,49,8342
LGA45090,Naracoorte and Lucindale (DC),2012,68,8354
LGA45090,Naracoorte and Lucindale (DC),2013,52,8424
LGA45090,Naracoorte and Lucindale (DC),2014,64,8448
LGA45120,Northern Areas (DC),2010,57.31241,4607.7201
LGA45120,Northern Areas (DC),2011,52.371685,4568.1943
LGA45120,Northern Areas (DC),2012,46.442815,4528.6685
LGA45120,Northern Areas (DC),2013,48.419105,4503.9649
LGA45120,Northern Areas (DC),2014,47.43096,4508.9056
LGA45290,Norwood Payneham St Peters (C),2010,344,36190
LGA45290,Norwood Payneham St Peters (C),2011,358,36291
LGA45290,Norwood Payneham St Peters (C),2012,316,36599
LGA45290,Norwood Payneham St Peters (C),2013,331,36856
LGA45290,Norwood Payneham St Peters (C),2014,356,37071
LGA45340,Onkaparinga (C),2010,1072.742,161581.68
LGA45340,Onkaparinga (C),2011,1024.0968,163397.16
LGA45340,Onkaparinga (C),2012,1073.0968,165194.62
LGA45340,Onkaparinga (C),2013,1078.8065,166367.87
LGA45340,Onkaparinga (C),2014,1113.3871,167649.23
LGA45400,Orroroo/Carrieton (DC),2010,9.5832113,892.31037
LGA45400,Orroroo/Carrieton (DC),2011,10.944738,886.5849
LGA45400,Orroroo/Carrieton (DC),2012,8.5716877,879.30637
LGA45400,Orroroo/Carrieton (DC),2013,9.2073989,867.94325
LGA45400,Orroroo/Carrieton (DC),2014,8.5789323,861.76726
LGA45540,Peterborough (DC),2010,18.817165,1763.0727
LGA45540,Peterborough (DC),2011,21.68758,1751.91
LGA45540,Peterborough (DC),2012,16.903555,1737.5579
LGA45540,Peterborough (DC),2013,18.179295,1714.5946
LGA45540,Peterborough (DC),2014,16.903555,1701.8372
LGA45680,Playford (C),2010,574.00366,78586.629
LGA45680,Playford (C),2011,545.02859,80684.004
LGA45680,Playford (C),2012,611.93555,82909.372
LGA45680,Playford (C),2013,641.39481,85007.287
LGA45680,Playford (C),2014,602.99876,86876.789
LGA45890,Port Adelaide Enfield (C),2010,1030.7668,114582.02
LGA45890,Port Adelaide Enfield (C),2011,988.24554,116482.42
LGA45890,Port Adelaide Enfield (C),2012,1027.2859,118379.8
LGA45890,Port Adelaide Enfield (C),2013,1034.1333,120303.82
LGA45890,Port Adelaide Enfield (C),2014,1009.6732,122158.69
LGA46090,Port Augusta (C),2010,119.3229,14400.024
LGA46090,Port Augusta (C),2011,111.45832,14415.854
LGA46090,Port Augusta (C),2012,115.0347,14462.776
LGA46090,Port Augusta (C),2013,121.60241,14600.589
LGA46090,Port Augusta (C),2014,135.17012,14556.283
LGA46300,Port Lincoln (C),2010,120.33918,14349.984
LGA46300,Port Lincoln (C),2011,122.19055,14460.141
LGA46300,Port Lincoln (C),2012,112.93369,14584.183
LGA46300,Port Lincoln (C),2013,99.974088,14694.34
LGA46300,Port Lincoln (C),2014,113.85938,14852.632
LGA46450,Port Pirie City and Dists (M),2010,179.80451,17724.565
LGA46450,Port Pirie City and Dists (M),2011,179.57549,17628.677
LGA46450,Port Pirie City and Dists (M),2012,190.62834,17634.871
LGA46450,Port Pirie City and Dists (M),2013,179.58136,17640.883
LGA46450,Port Pirie City and Dists (M),2014,168.51089,17647.065
LGA46510,Prospect (C),2010,123,20722
LGA46510,Prospect (C),2011,156,20690
LGA46510,Prospect (C),2012,157,20915
LGA46510,Prospect (C),2013,143,21126
LGA46510,Prospect (C),2014,143,21246
LGA46670,Renmark Paringa (DC),2010,82,9519
LGA46670,Renmark Paringa (DC),2011,65,9429
LGA46670,Renmark Paringa (DC),2012,62,9402
LGA46670,Renmark Paringa (DC),2013,67,9342
LGA46670,Renmark Paringa (DC),2014,72,9290
LGA46860,Robe (DC),2010,7.2303018,1443.7771
LGA46860,Robe (DC),2011,13.318977,1436.1663
LGA46860,Robe (DC),2012,10.274639,1442.2549
LGA46860,Robe (DC),2013,9.8940972,1443.3966
LGA46860,Robe (DC),2014,10.274639,1445.2993
LGA46970,Roxby Downs (M),2010,1.9927948,4717.9417
LGA46970,Roxby Downs (M),2011,1.9927948,4808.6139
LGA46970,Roxby Downs (M),2012,5.9783844,4917.2212
LGA46970,Roxby Downs (M),2013,1.9927948,4985.9726
LGA46970,Roxby Downs (M),2014,2.9891922,4982.9834
LGA47140,Salisbury (C),2010,793.89869,131192.03
LGA47140,Salisbury (C),2011,832.0384,132896.6
LGA47140,Salisbury (C),2012,861.75614,134309.37
LGA47140,Salisbury (C),2013,815.36394,135855.33
LGA47140,Salisbury (C),2014,924.78897,137273.58
LGA47290,Southern Mallee (DC),2010,14.455902,2158.6496
LGA47290,Southern Mallee (DC),2011,25.388696,2123.8012
LGA47290,Southern Mallee (DC),2012,16.505948,2094.3969
LGA47290,Southern Mallee (DC),2013,26.760868,2075.8479
LGA47290,Southern Mallee (DC),2014,20.61777,2076.5305
LGA47490,Streaky Bay (DC),2010,14.247567,2182.5882
LGA47490,Streaky Bay (DC),2011,15.457135,2180.6296
LGA47490,Streaky Bay (DC),2012,17.16951,2193.5059
LGA47490,Streaky Bay (DC),2013,14.191304,2201.2169
LGA47490,Streaky Bay (DC),2014,14.2546,2207.6831
LGA47630,Tatiara (DC),2010,53,6815
LGA47630,Tatiara (DC),2011,39,6740
LGA47630,Tatiara (DC),2012,68,6724
LGA47630,Tatiara (DC),2013,58,6693
LGA47630,Tatiara (DC),2014,44,6666
LGA47700,Tea Tree Gully (C),2010,608.52109,98603.572
LGA47700,Tea Tree Gully (C),2011,592.74872,98307.573
LGA47700,Tea Tree Gully (C),2012,618.20225,98484.597
LGA47700,Tea Tree Gully (C),2013,611.2827,98448.747
LGA47700,Tea Tree Gully (C),2014,630.71892,98712.865
LGA47800,The Coorong (DC),2010,51.877977,5673.6549
LGA47800,The Coorong (DC),2011,56.866244,5657.6924
LGA47800,The Coorong (DC),2012,52.87563,5634.7464
LGA47800,The Coorong (DC),2013,59.859204,5583.8661
LGA47800,The Coorong (DC),2014,59.859204,5583.8661
LGA47910,Tumby Bay (DC),2010,21.916321,2621.4355
LGA47910,Tumby Bay (DC),2011,15.016739,2625.9
LGA47910,Tumby Bay (DC),2012,19.075317,2646.5987
LGA47910,Tumby Bay (DC),2013,19.481174,2659.992
LGA47910,Tumby Bay (DC),2014,17.857743,2663.6447
LGA47980,Unley (C),2010,455,38331
LGA47980,Unley (C),2011,485,38374
LGA47980,Unley (C),2012,465,38613
LGA47980,Unley (C),2013,423,38737
LGA47980,Unley (C),2014,432,39013
LGA48050,Victor Harbor (C),2010,180.52581,13892.577
LGA48050,Victor Harbor (C),2011,189.15244,14186.229
LGA48050,Victor Harbor (C),2012,201.08232,14454.967
LGA48050,Victor Harbor (C),2013,181.28067,14682.417
LGA48050,Victor Harbor (C),2014,207.25028,14947.217
LGA48130,Wakefield (DC),2010,99.265268,6732.6487
LGA48130,Wakefield (DC),2011,71.007272,6746.4154
LGA48130,Wakefield (DC),2012,77.528348,6770.326
LGA48130,Wakefield (DC),2013,71.731836,6771.7751
LGA48130,Wakefield (DC),2014,63.037068,6794.2366
LGA48260,Walkerville (M),2010,108,7290
LGA48260,Walkerville (M),2011,104,7308
LGA48260,Walkerville (M),2012,84,7348
LGA48260,Walkerville (M),2013,82,7366
LGA48260,Walkerville (M),2014,78,7400
LGA48340,Wattle Range (DC),2010,95.383732,12038.052
LGA48340,Wattle Range (DC),2011,97.169908,11840.3
LGA48340,Wattle Range (DC),2012,102.2217,11763.699
LGA48340,Wattle Range (DC),2013,129.29917,11666.06
LGA48340,Wattle Range (DC),2014,79.337702,11577.247
LGA48410,West Torrens (C),2010,509.16204,56623.105
LGA48410,West Torrens (C),2011,500.86233,57022.174
LGA48410,West Torrens (C),2012,529.97534,57598.644
LGA48410,West Torrens (C),2013,469.2836,58157.072
LGA48410,West Torrens (C),2014,477.7775,58648.554
LGA48540,Whyalla (C),2010,177.08078,22475.238
LGA48540,Whyalla (C),2011,157.60793,22568.157
LGA48540,Whyalla (C),2012,171.28343,22640.977
LGA48540,Whyalla (C),2013,160.9682,22653.932
LGA48540,Whyalla (C),2014,188.698,22743.797
LGA48640,Wudinna (DC),2010,12.284592,1292.4271
LGA48640,Wudinna (DC),2011,14.647881,1276.9681
LGA48640,Wudinna (DC),2012,11.347336,1273.6861
LGA48640,Wudinna (DC),2013,7.9847805,1279.4791
LGA48640,Wudinna (DC),2014,12.585296,1279.9276
LGA48750,Yankalilla (DC),2010,43.085208,4407.1032
LGA48750,Yankalilla (DC),2011,35.121034,4439.9639
LGA48750,Yankalilla (DC),2012,42.998441,4473.3926
LGA48750,Yankalilla (DC),2013,42.131743,4527.8894
LGA48750,Yankalilla (DC),2014,44.760759,4602.5759
LGA48830,Yorke Peninsula (DC),2010,136.99979,11251.983
LGA48830,Yorke Peninsula (DC),2011,140.99979,11197.983
LGA48830,Yorke Peninsula (DC),2012,160.99975,11169.983
LGA48830,Yorke Peninsula (DC),2013,124.99981,11114.983
LGA48830,Yorke Peninsula (DC),2014,141.99978,11065.983
LGA49399,Unincorporated SA,2010,14.375405,4566.2461
LGA49399,Unincorporated SA,2011,18.691427,4557.015
LGA49399,Unincorporated SA,2012,21.681842,4524.2263
LGA49399,Unincorporated SA,2013,15.087132,4485.7387
LGA49399,Unincorporated SA,2014,22.092943,4431.9141
LGA50080,Albany (C),2010,258.00495,34519.044
LGA50080,Albany (C),2011,259.00742,34874.033
LGA50080,Albany (C),2012,263.0053,35493.024
LGA50080,Albany (C),2013,285.00353,36205.028
LGA50080,Albany (C),2014,274.00565,36844.018
LGA50210,Armadale (C),2010,301,61858
LGA50210,Armadale (C),2011,342,65395
LGA50210,Armadale (C),2012,344,69567
LGA50210,Armadale (C),2013,358,73611
LGA50210,Armadale (C),2014,382,76873
LGA50250,Ashburton (S),2010,11.999944,9509.9553
LGA50250,Ashburton (S),2011,7.9999624,10226.952
LGA50250,Ashburton (S),2012,4.9999765,10645.95
LGA50250,Ashburton (S),2013,10.999948,10941.949
LGA50250,Ashburton (S),2014,12.999939,10946.949
LGA50280,Augusta-Margaret River (S),2010,49.99999,11950.998
LGA50280,Augusta-Margaret River (S),2011,66.999984,12227.998
LGA50280,Augusta-Margaret River (S),2012,70.999984,12674.998
LGA50280,Augusta-Margaret River (S),2013,58.999988,13146.998
LGA50280,Augusta-Margaret River (S),2014,63.999986,13521.998
LGA50350,Bassendean (T),2010,88,14897
LGA50350,Bassendean (T),2011,91,15179
LGA50350,Bassendean (T),2012,103,15550
LGA50350,Bassendean (T),2013,116,15898
LGA50350,Bassendean (T),2014,105,16185
LGA50420,Bayswater (C),2010,524.3972,63884.532
LGA50420,Bayswater (C),2011,472.93984,65345.671
LGA50420,Bayswater (C),2012,471.36974,67610.367
LGA50420,Bayswater (C),2013,503.56189,69490.109
LGA50420,Bayswater (C),2014,463.3269,70332.198
LGA50490,Belmont (C),2010,257.99982,36100.99
LGA50490,Belmont (C),2011,253.99982,37357.988
LGA50490,Belmont (C),2012,238,38836.988
LGA50490,Belmont (C),2013,266,40019.988
LGA50490,Belmont (C),2014,263,40796.988
LGA50560,Beverley (S),2010,12.939924,1587.1921
LGA50560,Beverley (S),2011,11.361884,1598.8696
LGA50560,Beverley (S),2012,17.042827,1613.072
LGA50560,Beverley (S),2013,12.624316,1621.909
LGA50560,Beverley (S),2014,13.255532,1601.7101
LGA50630,Boddington (S),2010,10.636868,2185.1166
LGA50630,Boddington (S),2011,3.7988815,2265.6529
LGA50630,Boddington (S),2012,10.636868,2379.6194
LGA50630,Boddington (S),2013,7.597763,2489.0272
LGA50630,Boddington (S),2014,8.3575393,2526.2562
LGA50770,Boyup Brook (S),2010,9.1375952,1593.4354
LGA50770,Boyup Brook (S),2011,9.6751008,1622.7294
LGA50770,Boyup Brook (S),2012,8.8688424,1651.7547
LGA50770,Boyup Brook (S),2013,12.900134,1677.2862
LGA50770,Boyup Brook (S),2014,10.481359,1688.0363
LGA50840,Bridgetown-Greenbushes (S),2010,24.862405,4335.5646
LGA50840,Bridgetown-Greenbushes (S),2011,26.324899,4415.2706
LGA50840,Bridgetown-Greenbushes (S),2012,24.131158,4494.2453
LGA50840,Bridgetown-Greenbushes (S),2013,35.099866,4563.7138
LGA50840,Bridgetown-Greenbushes (S),2014,28.518641,4592.9637
LGA50910,Brookton (S),2010,9.3501144,980.20366
LGA50910,Brookton (S),2011,6.493135,970.07437
LGA50910,Brookton (S),2012,11.947368,970.59382
LGA50910,Brookton (S),2013,9.6098398,965.91876
LGA50910,Brookton (S),2014,10.389016,965.39931
LGA50980,Broome (S),2010,71.940858,15404.364
LGA50980,Broome (S),2011,60.940858,15725.058
LGA50980,Broome (S),2012,72.940858,16393.841
LGA50980,Broome (S),2013,50.970429,17227.57
LGA50980,Broome (S),2014,66.940858,17233.565
LGA51080,Broomehill-Tambellup (S),2010,4.8894588,1168.0374
LGA51080,Broomehill-Tambellup (S),2011,5.9760052,1172.9268
LGA51080,Broomehill-Tambellup (S),2012,5.9760052,1165.321
LGA51080,Broomehill-Tambellup (S),2013,7.0625516,1163.4196
LGA51080,Broomehill-Tambellup (S),2014,10.593827,1153.9123
LGA51120,Bruce Rock (S),2010,5.9506484,994.52611
LGA51120,Bruce Rock (S),2011,7.678256,1001.0526
LGA51120,Bruce Rock (S),2012,6.718474,992.03068
LGA51120,Bruce Rock (S),2013,6.5265176,978.59373
LGA51120,Bruce Rock (S),2014,9.7897764,965.34874
LGA51190,Bunbury (C),2010,240.65957,32244.021
LGA51190,Bunbury (C),2011,269.76834,32583.304
LGA51190,Bunbury (C),2012,249.85525,33129.501
LGA51190,Bunbury (C),2013,232.93496,33592.328
LGA51190,Bunbury (C),2014,278.73208,34064.618
LGA51260,Busselton (S),2010,191.20062,30658.306
LGA51260,Busselton (S),2011,182.24074,31523.77
LGA51260,Busselton (S),2012,232.16049,32929.024
LGA51260,Busselton (S),2013,197.18056,34238.348
LGA51260,Busselton (S),2014,246.27083,35340.09
LGA51310,Cambridge (T),2010,188.99509,26370.132
LGA51310,Cambridge (T),2011,160.18484,26726.977
LGA51310,Cambridge (T),2012,170.27024,27365.846
LGA51310,Cambridge (T),2013,148.45442,27973.245
LGA51310,Cambridge (T),2014,161.80279,28180.128
LGA51330,Canning (C),2010,426.13847,88769.766
LGA51330,Canning (C),2011,509.43202,90727.753
LGA51330,Canning (C),2012,580.08473,93470.513
LGA51330,Canning (C),2013,509.35709,96184.889
LGA51330,Canning (C),2014,549.14117,97596.253
LGA51400,Capel (S),2010,36.799382,14197.694
LGA51400,Capel (S),2011,42.759258,15058.23
LGA51400,Capel (S),2012,40.839506,15732.976
LGA51400,Capel (S),2013,42.819444,16419.652
LGA51400,Capel (S),2014,55.729166,16947.91
LGA51470,Carnamah (S),2010,3.3937764,556.45812
LGA51470,Carnamah (S),2011,2.424126,558.51863
LGA51470,Carnamah (S),2012,3.0301575,556.70054
LGA51470,Carnamah (S),2013,3.0301575,554.51882
LGA51470,Carnamah (S),2014,3.2725701,543.97387
LGA51540,Carnarvon (S),2010,32.45971,6018.17
LGA51540,Carnarvon (S),2011,47.229855,6078.5866
LGA51540,Carnarvon (S),2012,37.34166,6100.7671
LGA51540,Carnarvon (S),2013,45.677075,6131.2643
LGA51540,Carnarvon (S),2014,37.11805,6127.5192
LGA51610,Chapman Valley (S),2010,6.9568478,1183.0596
LGA51610,Chapman Valley (S),2011,5.9075533,1199.51
LGA51610,Chapman Valley (S),2012,6.1093563,1238.2
LGA51610,Chapman Valley (S),2013,6.2676878,1271.3921
LGA51610,Chapman Valley (S),2014,6.1155781,1270.2751
LGA51680,Chittering (S),2010,16,4394
LGA51680,Chittering (S),2011,14,4533
LGA51680,Chittering (S),2012,13,4733
LGA51680,Chittering (S),2013,15,4988
LGA51680,Chittering (S),2014,18,5199
LGA51750,Claremont (T),2010,73.212257,9759.906
LGA51750,Claremont (T),2011,73.385535,9924.74
LGA51750,Claremont (T),2012,85.716191,10124.282
LGA51750,Claremont (T),2013,85.259496,10331.179
LGA51750,Claremont (T),2014,100.83426,10503.682
LGA51820,Cockburn (C),2010,418.92789,91627.691
LGA51820,Cockburn (C),2011,456.69015,95040.99
LGA51820,Cockburn (C),2012,481.20691,99318.147
LGA51820,Cockburn (C),2013,451.32194,103198.68
LGA51820,Cockburn (C),2014,421.52401,105644.28
LGA51890,Collie (S),2010,64,9218
LGA51890,Collie (S),2011,56,9343
LGA51890,Collie (S),2012,77,9526
LGA51890,Collie (S),2013,72,9677
LGA51890,Collie (S),2014,73,9736
LGA51960,Coolgardie (S),2010,6.6579192,4068.7284
LGA51960,Coolgardie (S),2011,10.356763,4140.486
LGA51960,Coolgardie (S),2012,14.795376,4219.6412
LGA51960,Coolgardie (S),2013,13.315838,4272.9046
LGA51960,Coolgardie (S),2014,14.055607,4167.8574
LGA52030,Coorow (S),2010,6.6071992,1083.3447
LGA52030,Coorow (S),2011,4.719428,1087.3562
LGA52030,Coorow (S),2012,5.899285,1083.8166
LGA52030,Coorow (S),2013,5.899285,1079.5692
LGA52030,Coorow (S),2014,6.3712278,1059.0396
LGA52100,Corrigin (S),2010,10.639865,1115.4125
LGA52100,Corrigin (S),2011,7.388795,1103.886
LGA52100,Corrigin (S),2012,13.595383,1104.4771
LGA52100,Corrigin (S),2013,10.935417,1099.1571
LGA52100,Corrigin (S),2014,11.822072,1098.566
LGA52170,Cottesloe (T),2010,47.654723,8111.7378
LGA52170,Cottesloe (T),2011,59.844609,8238.051
LGA52170,Cottesloe (T),2012,62.143001,8400.6896
LGA52170,Cottesloe (T),2013,55.115875,8561.3011
LGA52170,Cottesloe (T),2014,56.577027,8646.2616
LGA52240,Cranbrook (S),2010,4.6256706,1105.0213
LGA52240,Cranbrook (S),2011,5.6535974,1109.647
LGA52240,Cranbrook (S),2012,5.6535974,1102.4515
